epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
259,11625.2,0.78879,1.30082,0.91498,1.33718,0.73307,0.7869,0.83029,0.6082,0.73232,0.78861,0.79612,0.53858,1.02414,2.46892,1.13305,1.61009,0.000827228,0.000827228,0.000827228
260,11632.5,0.7614,1.35967,0.91651,1.36157,0.80818,0.82672,0.82753,0.59967,0.78357,0.79712,0.78608,0.53832,1.00078,2.48167,1.39461,1.63292,0.000826128,0.000826128,0.000826128
261,11640.1,0.78203,1.38187,0.9498,1.35039,0.85389,0.72849,0.85961,0.64958,0.70014,0.77993,0.81367,0.5623,1.00289,2.64442,1.26216,1.70622,0.000825029,0.000825029,0.000825029
262,11647.6,0.72941,1.315,0.86769,1.29663,0.78278,0.68772,0.80999,0.6272,0.76194,0.6739,0.75943,0.54117,1.06418,2.73337,1.33705,1.70605,0.000823929,0.000823929,0.000823929
263,11655.1,0.80738,1.39716,0.93407,1.34699,0.88535,0.72372,0.86533,0.66546,0.82876,0.68072,0.8013,0.53624,0.98965,2.59737,1.15127,1.61011,0.000822829,0.000822829,0.000822829
264,11662.5,0.74616,1.37953,0.85368,1.32892,0.84763,0.81192,0.85923,0.66479,0.79117,0.74273,0.7812,0.55325,0.97689,2.80763,1.13735,1.57762,0.000821729,0.000821729,0.000821729
265,11669.8,0.77401,1.33667,0.88794,1.33702,0.82432,0.74338,0.79864,0.62196,0.79017,0.71425,0.76202,0.5524,1.09671,2.79203,1.19096,1.77874,0.000820629,0.000820629,0.000820629
266,11677.2,0.74455,1.28098,0.80126,1.32488,0.87001,0.78014,0.83993,0.60552,0.76168,0.82157,0.80625,0.50186,1.07337,2.30156,1.22711,1.73116,0.000819529,0.000819529,0.000819529
267,11684.6,0.77072,1.30368,0.85735,1.33726,0.88247,0.78093,0.85063,0.62736,0.86815,0.76683,0.80837,0.55897,1.069,2.2884,1.22233,1.70221,0.000818429,0.000818429,0.000818429
268,11692,0.79013,1.27819,0.90153,1.36199,0.83683,0.68382,0.79423,0.6263,0.89318,0.63971,0.77015,0.54887,1.10601,2.64119,1.26512,1.73543,0.000817329,0.000817329,0.000817329
269,11699.4,0.7562,1.30973,0.88278,1.33931,0.87806,0.77539,0.8389,0.66243,0.84542,0.74632,0.8023,0.57793,0.98935,2.45021,1.13768,1.64929,0.000816229,0.000816229,0.000816229
270,11706.9,0.755,1.31487,0.82991,1.32188,0.85689,0.81985,0.86443,0.6512,0.77128,0.74985,0.79514,0.54373,0.96793,2.43905,1.15154,1.60586,0.00081513,0.00081513,0.00081513
271,11714.4,0.70723,1.16531,0.82941,1.27628,0.88383,0.70878,0.80595,0.62325,0.88049,0.68049,0.75426,0.52107,1.0832,2.58042,1.19285,1.73807,0.00081403,0.00081403,0.00081403
272,11721.8,0.73134,1.30567,0.82166,1.29952,0.73733,0.78416,0.76535,0.6089,0.70995,0.72548,0.7321,0.5147,1.02862,2.60152,1.51812,1.65138,0.00081293,0.00081293,0.00081293
273,11729.2,0.7207,1.26292,0.84192,1.3013,0.72469,0.76061,0.73147,0.56127,0.67237,0.70657,0.68126,0.47146,1.04127,2.64187,1.72823,1.72394,0.00081183,0.00081183,0.00081183
274,11736.7,0.72915,1.24479,0.84811,1.29659,0.86723,0.67806,0.80379,0.58772,0.72949,0.72414,0.74354,0.52196,1.03134,2.36954,1.34221,1.67287,0.00081073,0.00081073,0.00081073
275,11744.1,0.79421,1.42246,0.90489,1.34979,0.81052,0.7328,0.82039,0.58003,0.80814,0.67379,0.7407,0.49524,0.99138,2.49505,1.17591,1.55069,0.00080963,0.00080963,0.00080963
276,11751.5,0.75983,1.2989,0.88255,1.31838,0.833,0.76762,0.84484,0.60721,0.76965,0.70649,0.79088,0.51423,0.96057,2.52721,1.27867,1.55928,0.00080853,0.00080853,0.00080853
277,11759,0.74705,1.21194,0.84735,1.31673,0.85131,0.73018,0.82012,0.65273,0.84848,0.69726,0.78592,0.55566,0.96664,2.70952,1.26544,1.52732,0.00080743,0.00080743,0.00080743
278,11766.4,0.72546,1.26665,0.83053,1.29619,0.88582,0.80331,0.84199,0.65559,0.82207,0.74449,0.78057,0.55424,1.03082,2.92027,1.26429,1.61,0.00080633,0.00080633,0.00080633
279,11773.7,0.7517,1.35421,0.84974,1.32501,0.78565,0.82961,0.83196,0.65723,0.74389,0.78564,0.77696,0.5628,1.02967,3.15862,1.33424,1.68382,0.000805231,0.000805231,0.000805231
280,11781.2,0.72172,1.27205,0.7976,1.30453,0.88322,0.76682,0.86675,0.64708,0.84948,0.73756,0.80791,0.55158,1.03321,2.64652,1.19275,1.67353,0.000804131,0.000804131,0.000804131
281,11788.6,0.70338,1.3426,0.78159,1.29966,0.86332,0.74265,0.84978,0.61491,0.81744,0.66912,0.77347,0.55303,1.05053,2.65298,1.39092,1.70556,0.000803031,0.000803031,0.000803031
282,11796.2,0.7296,1.26018,0.82791,1.28976,0.77901,0.74495,0.81189,0.61285,0.80818,0.65197,0.75397,0.54367,1.10103,2.62749,1.34682,1.70621,0.000801931,0.000801931,0.000801931
283,11803.7,0.7219,1.36198,0.8595,1.29405,0.89915,0.75412,0.82135,0.61887,0.81157,0.66912,0.75593,0.55504,1.00682,2.59527,1.27486,1.65062,0.000800831,0.000800831,0.000800831
284,11811,0.71075,1.23389,0.79043,1.28261,0.91908,0.71324,0.83487,0.62603,0.87956,0.68382,0.78048,0.55501,0.94034,2.53524,1.47571,1.59876,0.000799731,0.000799731,0.000799731
285,11818.5,0.73739,1.25036,0.7688,1.29917,0.82118,0.7288,0.80788,0.63189,0.79733,0.70037,0.77491,0.5562,0.99286,2.5235,1.59493,1.6526,0.000798631,0.000798631,0.000798631
286,11825.7,0.68976,1.28259,0.78316,1.24082,0.83119,0.74632,0.83763,0.6454,0.73389,0.78325,0.78188,0.53164,0.9594,2.306,1.20503,1.6131,0.000797531,0.000797531,0.000797531
287,11833.1,0.76959,1.32812,0.90583,1.33064,0.79977,0.79327,0.85725,0.66518,0.77457,0.75365,0.79889,0.55057,0.98921,2.53616,1.14142,1.5875,0.000796431,0.000796431,0.000796431
288,11840.5,0.73851,1.28715,0.83184,1.30619,0.7624,0.81691,0.83694,0.6486,0.72562,0.7535,0.75671,0.55672,0.96886,2.77199,1.29977,1.6297,0.000795332,0.000795332,0.000795332
289,11847.9,0.73861,1.29626,0.82039,1.28026,0.85255,0.75696,0.84041,0.628,0.80234,0.70199,0.75253,0.56301,1.01173,2.63024,1.19319,1.64665,0.000794232,0.000794232,0.000794232
290,11855.4,0.72875,1.25824,0.80517,1.28993,0.88362,0.79044,0.86696,0.6786,0.81223,0.73266,0.79844,0.58795,0.88343,2.5173,1.15447,1.53721,0.000793132,0.000793132,0.000793132
291,11862.8,0.7506,1.31465,0.81221,1.29589,0.83039,0.83171,0.86623,0.7006,0.79941,0.80382,0.79452,0.56118,0.86284,2.67483,1.1184,1.54769,0.000792032,0.000792032,0.000792032
292,11870.1,0.76358,1.32765,0.8895,1.33367,0.80572,0.84374,0.87555,0.70294,0.75361,0.78177,0.8213,0.56899,0.83381,2.65298,1.16833,1.47912,0.000790932,0.000790932,0.000790932
293,11877.7,0.73421,1.27522,0.90142,1.3017,0.79113,0.73162,0.81212,0.6351,0.77244,0.71691,0.78284,0.53356,0.91361,2.71882,1.7086,1.53917,0.000789832,0.000789832,0.000789832
294,11885.1,0.74691,1.26151,0.85577,1.29813,0.85244,0.76103,0.83747,0.65796,0.83493,0.74632,0.82698,0.59165,0.90589,2.70215,1.34883,1.5382,0.000788732,0.000788732,0.000788732
295,11892.5,0.79877,1.27,0.88631,1.34285,0.81436,0.75772,0.8185,0.63327,0.78511,0.72847,0.74439,0.53519,1.01275,2.93084,1.23565,1.69666,0.000787632,0.000787632,0.000787632
296,11899.9,0.72631,1.32005,0.78933,1.29313,0.88763,0.74548,0.85749,0.66166,0.85356,0.72124,0.81433,0.55135,0.94568,2.61887,1.23955,1.59668,0.000786532,0.000786532,0.000786532
297,11907.3,0.683,1.15977,0.78067,1.26705,0.78447,0.8701,0.85944,0.67562,0.77215,0.85354,0.82387,0.55032,0.89185,2.27517,1.10931,1.48784,0.000785433,0.000785433,0.000785433
298,11914.8,0.66374,1.17535,0.77695,1.21437,0.80815,0.77417,0.80195,0.62666,0.77567,0.7461,0.74555,0.51596,0.94073,2.66445,1.50999,1.57128,0.000784333,0.000784333,0.000784333
299,11922.1,0.73796,1.23986,0.87484,1.30387,0.89927,0.77191,0.84534,0.6014,0.86155,0.7427,0.77755,0.50643,1.02929,2.57507,1.38356,1.69377,0.000783233,0.000783233,0.000783233
300,11929.8,0.71738,1.15097,0.78624,1.28338,0.83713,0.73351,0.82015,0.61171,0.79946,0.70438,0.76099,0.53165,0.99644,2.80851,1.31903,1.64911,0.000782133,0.000782133,0.000782133
301,11937.6,0.69452,1.12086,0.76887,1.26691,0.90013,0.71324,0.81934,0.62476,0.86396,0.68382,0.76446,0.53118,0.93916,2.74584,1.30566,1.5929,0.000781033,0.000781033,0.000781033
302,11945,0.6801,1.15653,0.76506,1.25759,0.77055,0.73764,0.81374,0.63668,0.75663,0.72365,0.77856,0.51142,0.95693,2.48974,1.2592,1.58348,0.000779933,0.000779933,0.000779933
303,11952.6,0.74699,1.21089,0.80019,1.30731,0.76479,0.69067,0.774,0.6104,0.73147,0.66155,0.73282,0.51584,0.99262,2.66804,1.4088,1.65203,0.000778833,0.000778833,0.000778833
304,11960,0.71726,1.16984,0.81978,1.27251,0.86995,0.65257,0.79361,0.64255,0.87703,0.62316,0.75623,0.54972,0.97114,2.77496,1.36854,1.67924,0.000777733,0.000777733,0.000777733
305,11967.6,0.71136,1.22857,0.7969,1.27071,0.80503,0.78685,0.84411,0.66662,0.78928,0.77227,0.7965,0.57279,0.94824,2.41819,1.11587,1.6403,0.000776633,0.000776633,0.000776633
306,11975,0.70425,1.3225,0.83401,1.28922,0.86713,0.6815,0.79029,0.61988,0.83019,0.65329,0.74347,0.53642,1.01054,2.52596,1.33116,1.67578,0.000775534,0.000775534,0.000775534
307,11982.4,0.70361,1.22324,0.80163,1.24016,0.81376,0.69853,0.77837,0.6072,0.79419,0.68382,0.73816,0.49635,0.96302,2.4327,1.6055,1.57208,0.000774434,0.000774434,0.000774434
308,11989.9,0.6952,1.18434,0.80659,1.25457,0.87098,0.73344,0.84329,0.65689,0.79447,0.67484,0.76389,0.53966,0.92866,2.40574,1.30568,1.50577,0.000773334,0.000773334,0.000773334
309,11997.4,0.7075,1.22539,0.8185,1.27189,0.82798,0.7275,0.77704,0.62928,0.80997,0.71307,0.72609,0.54328,0.98542,2.70292,1.25309,1.69739,0.000772234,0.000772234,0.000772234
310,12004.8,0.70463,1.23874,0.77575,1.27663,0.92244,0.69395,0.75462,0.6027,0.90305,0.67924,0.73209,0.5197,0.99227,2.90807,1.32165,1.72549,0.000771134,0.000771134,0.000771134
311,12012.2,0.69171,1.2201,0.72898,1.26825,0.91888,0.75674,0.83644,0.66981,0.84479,0.7695,0.78744,0.55547,0.86904,2.61755,1.16482,1.51433,0.000770034,0.000770034,0.000770034
312,12019.5,0.70718,1.18441,0.79656,1.26338,0.87801,0.71711,0.79129,0.64087,0.86067,0.7028,0.73876,0.55186,0.9268,2.56757,1.22515,1.60338,0.000768934,0.000768934,0.000768934
313,12027,0.67993,1.17836,0.72999,1.24342,0.88311,0.66707,0.81156,0.6304,0.88311,0.66707,0.78303,0.58209,0.94497,2.50401,1.30659,1.61768,0.000767834,0.000767834,0.000767834
314,12034.5,0.6834,1.19849,0.75684,1.23609,0.78921,0.72794,0.78969,0.59757,0.75554,0.69902,0.75219,0.5194,0.98992,2.74876,1.41482,1.66999,0.000766734,0.000766734,0.000766734
315,12042,0.67432,1.17249,0.71974,1.25986,0.85658,0.74065,0.78617,0.60637,0.82311,0.70793,0.7572,0.5325,1.05591,2.79216,1.29335,1.7101,0.000765635,0.000765635,0.000765635
316,12049.3,0.69607,1.22773,0.78581,1.25154,0.89002,0.73137,0.83633,0.6781,0.8727,0.717,0.80145,0.59738,0.96146,2.49026,1.10025,1.60331,0.000764535,0.000764535,0.000764535
317,12056.7,0.69319,1.16317,0.74637,1.25105,0.92604,0.81985,0.89269,0.71182,0.85423,0.77574,0.82608,0.58578,0.9129,2.55441,1.15901,1.55081,0.000763435,0.000763435,0.000763435
318,12064.2,0.68615,1.1341,0.76236,1.2599,0.88124,0.85938,0.90622,0.71174,0.80382,0.82267,0.82843,0.58117,0.88709,2.53376,1.03004,1.60899,0.000762335,0.000762335,0.000762335
319,12071.6,0.70072,1.14268,0.75976,1.27139,0.91212,0.81464,0.84853,0.64838,0.86963,0.77049,0.80035,0.5588,1.01857,2.52788,1.02463,1.7052,0.000761235,0.000761235,0.000761235
320,12079,0.66106,1.17127,0.73477,1.23491,0.91992,0.69853,0.78315,0.61616,0.87919,0.66912,0.73501,0.52095,1.00444,2.88734,1.33472,1.67416,0.000760135,0.000760135,0.000760135
321,12086.5,0.67134,1.15641,0.77109,1.2418,0.83589,0.74017,0.80974,0.64868,0.80083,0.71076,0.76446,0.55841,0.95564,2.54053,1.17556,1.63114,0.000759035,0.000759035,0.000759035
322,12094,0.65726,1.16612,0.78371,1.22403,0.83937,0.82908,0.84491,0.66672,0.80859,0.8007,0.79864,0.58293,0.93433,2.48728,0.99983,1.56636,0.000757935,0.000757935,0.000757935
323,12101.7,0.7165,1.27372,0.78814,1.25638,0.85075,0.77595,0.82706,0.66448,0.80179,0.7337,0.77715,0.57079,0.95966,2.87278,1.11406,1.63641,0.000756835,0.000756835,0.000756835
324,12109.1,0.70033,1.13403,0.72897,1.2631,0.79879,0.82019,0.83514,0.6812,0.77833,0.76638,0.79469,0.58204,0.82077,2.89989,1.16738,1.4449,0.000755736,0.000755736,0.000755736
325,12116.4,0.70304,1.11525,0.77709,1.2672,0.86907,0.73789,0.84787,0.66297,0.85065,0.72358,0.81254,0.58214,0.90961,2.714,1.19161,1.49436,0.000754636,0.000754636,0.000754636
326,12123.9,0.70229,1.11254,0.79748,1.25806,0.8403,0.72142,0.81476,0.66162,0.80216,0.69256,0.77013,0.56944,0.91789,2.68849,1.20232,1.54273,0.000753536,0.000753536,0.000753536
327,12131.3,0.70968,1.23579,0.79449,1.28363,0.86084,0.79493,0.87284,0.6929,0.82192,0.77268,0.84053,0.59322,0.84192,2.50995,1.17072,1.45252,0.000752436,0.000752436,0.000752436
328,12138.6,0.71274,1.17465,0.75575,1.27622,0.83403,0.82164,0.88663,0.71245,0.81818,0.80905,0.86696,0.59792,0.85118,2.2562,1.16723,1.47967,0.000751336,0.000751336,0.000751336
329,12146,0.66393,1.14716,0.73864,1.24468,0.77322,0.72663,0.79983,0.66254,0.79179,0.74101,0.79254,0.56832,0.90993,2.58857,1.34905,1.57609,0.000750236,0.000750236,0.000750236
330,12153.4,0.64112,1.09162,0.73787,1.21334,0.80287,0.69424,0.78835,0.65513,0.78455,0.67985,0.76748,0.54578,0.9926,2.80478,1.23216,1.66758,0.000749136,0.000749136,0.000749136
331,12160.7,0.64986,1.1579,0.75326,1.24289,0.76884,0.77822,0.83478,0.67656,0.87397,0.63385,0.76828,0.54852,0.82227,2.71759,1.25415,1.44162,0.000748036,0.000748036,0.000748036
332,12168.1,0.70681,1.26609,0.78578,1.26781,0.8445,0.7726,0.8542,0.68691,0.80924,0.7442,0.80778,0.58423,0.8375,2.49777,1.2001,1.42839,0.000746936,0.000746936,0.000746936
333,12175.4,0.69111,1.22856,0.74205,1.25975,0.86922,0.68268,0.78573,0.63871,0.86341,0.65441,0.7415,0.56231,0.92142,2.88145,1.35417,1.51761,0.000745837,0.000745837,0.000745837
334,12182.8,0.65068,1.14849,0.71783,1.22619,0.83476,0.82401,0.84981,0.6514,0.76917,0.74397,0.79807,0.57693,0.89887,2.68294,1.1937,1.52511,0.000744737,0.000744737,0.000744737
335,12190.1,0.68003,1.07937,0.76649,1.25678,0.80022,0.76442,0.82593,0.6309,0.75084,0.73113,0.75673,0.51916,0.93317,2.65274,1.23966,1.53309,0.000743637,0.000743637,0.000743637
336,12197.4,0.6757,1.14616,0.74251,1.23767,0.78578,0.72978,0.80682,0.64036,0.87703,0.62335,0.74598,0.56081,0.91328,2.9053,1.35324,1.52676,0.000742537,0.000742537,0.000742537
337,12204.7,0.65747,1.16752,0.73068,1.23004,0.91467,0.71324,0.81458,0.62523,0.8372,0.65441,0.73874,0.55289,0.98233,3.07109,1.35492,1.64166,0.000741437,0.000741437,0.000741437
338,12212,0.64659,1.09824,0.73117,1.2282,0.89608,0.74265,0.82178,0.63958,0.77907,0.72139,0.74982,0.55084,0.9963,3.2223,1.31712,1.62615,0.000740337,0.000740337,0.000740337
339,12219.4,0.65329,1.11907,0.73296,1.22386,0.94025,0.79044,0.8824,0.68636,0.92124,0.77574,0.84181,0.58408,0.83717,2.71485,1.08588,1.49,0.000739237,0.000739237,0.000739237
340,12226.7,0.62913,1.07282,0.71029,1.18575,0.913,0.72863,0.82676,0.63148,0.79024,0.76426,0.78733,0.55824,0.90201,2.7765,1.26786,1.54691,0.000738137,0.000738137,0.000738137
341,12234,0.69481,1.21095,0.81839,1.24855,0.81519,0.76582,0.8062,0.61586,0.78301,0.7378,0.77835,0.53915,1.01512,2.93191,1.31078,1.67534,0.000737037,0.000737037,0.000737037
342,12241.3,0.67954,1.10462,0.75925,1.24387,0.94871,0.75384,0.83373,0.63731,0.8883,0.72794,0.77598,0.56022,0.99053,2.88522,1.12971,1.71689,0.000735938,0.000735938,0.000735938
343,12248.7,0.65029,1.17074,0.71716,1.24313,0.9215,0.73899,0.83089,0.63718,0.83267,0.71632,0.72659,0.51506,0.96958,3.04475,1.16781,1.77364,0.000734838,0.000734838,0.000734838
344,12256,0.71753,1.10317,0.7768,1.27328,0.83376,0.81625,0.87787,0.67354,0.86404,0.68183,0.79025,0.55528,0.93419,2.79083,1.10083,1.70831,0.000733738,0.000733738,0.000733738
345,12263.4,0.69996,1.20059,0.7433,1.25761,0.81354,0.76802,0.79156,0.62111,0.77041,0.72449,0.72592,0.51095,1.00674,2.92395,1.24489,1.78,0.000732638,0.000732638,0.000732638
346,12270.8,0.64657,1.0528,0.73764,1.21859,0.83797,0.74265,0.81623,0.61847,0.78805,0.69853,0.71924,0.51465,0.97931,2.96116,1.13386,1.72069,0.000731538,0.000731538,0.000731538
347,12278.4,0.61361,1.05443,0.69111,1.19586,0.95417,0.71324,0.8596,0.64815,0.87373,0.65441,0.75521,0.55563,0.98862,2.75869,1.09993,1.67266,0.000730438,0.000730438,0.000730438
348,12285.9,0.70858,1.22065,0.74049,1.27127,0.85639,0.66912,0.78164,0.62224,0.86346,0.62013,0.74249,0.54684,0.97583,2.62815,1.48946,1.59437,0.000729338,0.000729338,0.000729338
349,12293.2,0.7034,1.21024,0.8556,1.26996,0.95927,0.66912,0.82302,0.64512,0.88264,0.625,0.76246,0.56193,0.92745,2.48624,1.24412,1.56917,0.000728238,0.000728238,0.000728238
350,12300.5,0.61543,1.07534,0.65771,1.18733,0.94908,0.71113,0.84692,0.65618,0.77593,0.71381,0.76776,0.55698,0.97501,2.46631,1.22199,1.60158,0.000727138,0.000727138,0.000727138
351,12307.8,0.66257,1.19343,0.73639,1.24894,0.89918,0.75919,0.86218,0.68303,0.83518,0.71507,0.75585,0.55078,0.85123,2.40261,1.1041,1.50036,0.000726038,0.000726038,0.000726038
352,12315.3,0.65853,1.08722,0.72965,1.21071,0.93725,0.71324,0.83628,0.66787,0.87963,0.66912,0.76975,0.56856,0.96902,2.53022,1.06754,1.64206,0.000724939,0.000724939,0.000724939
353,12322.6,0.62809,1.05302,0.67584,1.19572,0.90354,0.69853,0.75106,0.63698,0.88502,0.68382,0.72397,0.54769,0.8922,2.70365,1.35562,1.57295,0.000723839,0.000723839,0.000723839
354,12330,0.6484,1.09426,0.73819,1.24004,0.90574,0.71,0.82118,0.68592,0.88699,0.69537,0.79627,0.59987,0.84646,2.60402,1.19509,1.50743,0.000722739,0.000722739,0.000722739
355,12337.4,0.58771,1.03383,0.6615,1.1744,0.78266,0.71507,0.82628,0.69517,0.78266,0.71507,0.80038,0.59338,0.8622,2.5041,1.11848,1.48639,0.000721639,0.000721639,0.000721639
356,12344.9,0.66209,1.13849,0.71392,1.23964,0.88094,0.69853,0.81165,0.66495,0.84273,0.66912,0.75656,0.5686,0.89788,2.45344,1.24259,1.4944,0.000720539,0.000720539,0.000720539
357,12352.2,0.63264,1.10434,0.65743,1.20872,0.7829,0.77206,0.8175,0.63639,0.7508,0.74265,0.76093,0.54696,0.95367,2.61285,1.21459,1.58709,0.000719439,0.000719439,0.000719439
358,12359.5,0.66449,1.10924,0.73419,1.2219,0.8405,0.69853,0.80231,0.66464,0.82104,0.68382,0.76246,0.58018,0.93574,2.86924,1.18007,1.56597,0.000718339,0.000718339,0.000718339
359,12366.8,0.66905,1.10698,0.69525,1.22462,0.89202,0.6817,0.80834,0.66777,0.85342,0.65255,0.76174,0.57019,0.90464,2.78422,1.278,1.53169,0.000717239,0.000717239,0.000717239
360,12374.2,0.67331,1.11977,0.71846,1.24339,0.90414,0.72794,0.86915,0.66811,0.7912,0.78179,0.82669,0.58894,0.92795,2.81923,1.13808,1.56667,0.000716139,0.000716139,0.000716139
361,12381.7,0.69506,1.16515,0.72706,1.27038,0.78009,0.82951,0.85038,0.67076,0.80525,0.72983,0.80849,0.56658,0.94302,2.75705,1.13795,1.57302,0.00071504,0.00071504,0.00071504
362,12389.1,0.61005,1.01937,0.68871,1.19161,0.84051,0.74305,0.81615,0.65579,0.82111,0.72835,0.78745,0.5799,1.00967,2.69755,1.11914,1.67822,0.00071394,0.00071394,0.00071394
363,12396.5,0.61201,0.99719,0.65189,1.17205,0.90566,0.79981,0.86349,0.69009,0.83274,0.74134,0.78059,0.56545,0.99054,2.7531,0.99315,1.63579,0.00071284,0.00071284,0.00071284
364,12403.8,0.63069,1.07592,0.6853,1.1932,0.8805,0.81441,0.86296,0.68486,0.82782,0.77042,0.79823,0.59272,0.91847,2.67173,1.04684,1.56242,0.00071174,0.00071174,0.00071174
365,12411.2,0.63849,1.06413,0.72301,1.21074,0.91746,0.84175,0.91122,0.70264,0.88301,0.80098,0.8463,0.61925,0.86396,2.60987,1.04303,1.54281,0.00071064,0.00071064,0.00071064
366,12418.7,0.607,0.96901,0.67721,1.21219,0.79441,0.7886,0.8337,0.68311,0.7696,0.75919,0.80825,0.58868,0.91587,2.82154,1.17657,1.56345,0.00070954,0.00070954,0.00070954
367,12426.2,0.5997,1.02742,0.63563,1.18276,0.89835,0.66728,0.80241,0.66221,0.76003,0.72978,0.75642,0.56948,0.97825,2.83721,1.2987,1.66322,0.00070844,0.00070844,0.00070844
368,12433.5,0.62708,1.04236,0.6565,1.19086,0.77494,0.75314,0.80875,0.66836,0.77494,0.75314,0.79321,0.58941,0.9431,2.64389,1.1089,1.65964,0.00070734,0.00070734,0.00070734
369,12440.8,0.64229,1.04536,0.69725,1.20382,0.84968,0.70462,0.78633,0.6352,0.83191,0.69051,0.75588,0.57665,0.93674,2.6519,1.28199,1.60619,0.00070624,0.00070624,0.00070624
370,12448.2,0.65672,1.06566,0.67893,1.21896,0.88645,0.69853,0.81016,0.64086,0.84689,0.66912,0.77646,0.58091,0.89876,2.62957,1.34126,1.48428,0.000705141,0.000705141,0.000705141
371,12455.7,0.64533,1.07827,0.68805,1.2133,0.91814,0.70814,0.83565,0.64406,0.88016,0.67994,0.80017,0.56065,0.92487,2.51821,1.41209,1.51055,0.000704041,0.000704041,0.000704041
372,12463,0.61224,1.14515,0.6848,1.19191,0.87746,0.66912,0.79845,0.63455,0.85715,0.65441,0.77559,0.53677,0.94657,2.56541,1.36308,1.52393,0.000702941,0.000702941,0.000702941
373,12470.3,0.60037,0.98751,0.64637,1.18565,0.74588,0.71641,0.75783,0.58967,0.71192,0.68721,0.69153,0.52223,0.9914,2.51872,1.46809,1.5947,0.000701841,0.000701841,0.000701841
374,12477.7,0.58388,0.955,0.63566,1.17114,0.81027,0.6925,0.7705,0.62817,0.81022,0.66912,0.76462,0.56983,0.88343,2.63766,1.51713,1.49099,0.000700741,0.000700741,0.000700741
375,12485.1,0.57502,1.02829,0.6536,1.15939,0.86648,0.67046,0.82609,0.66699,0.91506,0.625,0.78229,0.6027,0.86245,2.57053,1.29681,1.43547,0.000699641,0.000699641,0.000699641
376,12492.4,0.62472,1.21885,0.72613,1.19482,0.88147,0.85492,0.88234,0.6938,0.85085,0.82551,0.83077,0.61793,0.91027,2.5597,1.06503,1.52501,0.000698541,0.000698541,0.000698541
377,12499.8,0.58693,0.98324,0.62435,1.17432,0.89971,0.72794,0.84928,0.68208,0.89971,0.72794,0.82798,0.61085,0.98438,2.61798,1.21912,1.57649,0.000697441,0.000697441,0.000697441
378,12507.1,0.65579,1.08279,0.68419,1.21556,0.82201,0.72978,0.79938,0.63029,0.82201,0.72978,0.78817,0.5627,1.07549,2.78829,1.47673,1.67263,0.000696341,0.000696341,0.000696341
379,12514.6,0.62875,1.08459,0.6929,1.20047,0.88067,0.71296,0.81029,0.63801,0.86185,0.6984,0.79859,0.58768,1.05413,2.56204,1.41606,1.71434,0.000695242,0.000695242,0.000695242
380,12521.9,0.64584,1.09656,0.71073,1.22282,0.83288,0.83406,0.85084,0.67875,0.80029,0.80499,0.8154,0.61441,0.98155,2.35065,1.206,1.61031,0.000694142,0.000694142,0.000694142
381,12529.4,0.64189,1.05682,0.68594,1.21364,0.81439,0.86206,0.86938,0.70004,0.7876,0.83287,0.83644,0.6006,0.87058,2.32454,1.0243,1.43462,0.000693042,0.000693042,0.000693042
382,12536.6,0.59832,1.0429,0.66593,1.18036,0.88641,0.80455,0.86146,0.69492,0.87174,0.78985,0.8399,0.60787,0.89923,2.50579,1.00349,1.48803,0.000691942,0.000691942,0.000691942
383,12544,0.60718,0.93899,0.64944,1.18646,0.87481,0.72151,0.82961,0.68795,0.76994,0.7886,0.79617,0.59862,0.88368,2.73049,1.11844,1.53695,0.000690842,0.000690842,0.000690842
384,12551.2,0.63557,1.02482,0.75255,1.19571,0.87215,0.7106,0.83055,0.62779,0.7812,0.69853,0.76205,0.54984,0.91947,2.75453,1.34966,1.53684,0.000689742,0.000689742,0.000689742
385,12558.4,0.64317,1.06469,0.69839,1.21981,0.85694,0.65864,0.76072,0.63577,0.83696,0.64418,0.73682,0.5618,0.91101,2.81827,1.43203,1.50618,0.000688642,0.000688642,0.000688642
386,12565.7,0.6272,1.10472,0.71622,1.22127,0.76914,0.71682,0.79668,0.63798,0.76914,0.71682,0.75729,0.54566,0.92273,2.80609,1.41413,1.4902,0.000687542,0.000687542,0.000687542
387,12573.1,0.63481,1.04633,0.70407,1.19752,0.89896,0.7823,0.85141,0.67419,0.85089,0.73844,0.8019,0.58694,0.87901,2.68577,1.15017,1.49133,0.000686442,0.000686442,0.000686442
388,12580.6,0.64626,1.09829,0.7179,1.20523,0.91018,0.74265,0.8548,0.67671,0.82671,0.74891,0.80828,0.57498,0.88043,2.87453,1.19913,1.49673,0.000685343,0.000685343,0.000685343
389,12587.9,0.59458,0.99903,0.67382,1.202,0.95522,0.70672,0.84052,0.68679,0.88201,0.70706,0.79933,0.58373,0.88417,2.66421,1.17679,1.50014,0.000684243,0.000684243,0.000684243
390,12595.2,0.63188,1.10122,0.70063,1.20678,0.9532,0.71236,0.85457,0.69187,0.89249,0.71061,0.81308,0.59827,0.87051,2.61215,1.11937,1.46883,0.000683143,0.000683143,0.000683143
