epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
259,2536.02,0.87771,1.47054,0.94335,1.43324,0.94585,0.76622,0.86027,0.6227,0.85723,0.69147,0.76851,0.53652,0.9972,2.60079,1.1303,1.68127,0.000827228,0.000827228,0.000827228
260,2544.26,0.8592,1.47739,0.96796,1.45591,0.88666,0.78367,0.81176,0.61935,0.87404,0.76724,0.77749,0.55539,1.00546,2.47409,1.20478,1.70996,0.000826128,0.000826128,0.000826128
261,2552.74,0.8246,1.50371,0.90796,1.39858,0.80821,0.75451,0.79814,0.55251,0.78033,0.73598,0.75554,0.51179,1.1214,2.54087,1.39231,1.77761,0.000825029,0.000825029,0.000825029
262,2561.19,0.86408,1.49137,0.97236,1.464,0.88278,0.66665,0.79249,0.57752,0.83579,0.62283,0.7465,0.4966,1.08505,2.64791,1.26538,1.80704,0.000823929,0.000823929,0.000823929
263,2569.44,0.81749,1.40046,0.92776,1.4212,0.79513,0.75551,0.80159,0.57021,0.76759,0.7261,0.75446,0.50283,1.12076,2.62734,1.39516,1.86529,0.000822829,0.000822829,0.000822829
264,2577.74,0.84117,1.44263,0.96739,1.4581,0.66713,0.75735,0.7728,0.56922,0.85742,0.59375,0.73066,0.48239,1.00424,2.50003,1.5595,1.70157,0.000821729,0.000821729,0.000821729
265,2586.15,0.9071,1.39006,0.95813,1.46727,0.80608,0.73768,0.79493,0.58429,0.86228,0.59194,0.69321,0.50102,1.02738,2.52729,1.50239,1.77625,0.000820629,0.000820629,0.000820629
266,2594.66,0.81733,1.38226,0.89387,1.4357,0.80101,0.7598,0.78201,0.55477,0.75919,0.71599,0.74966,0.49026,1.10902,2.61879,1.36372,1.82335,0.000819529,0.000819529,0.000819529
267,2602.97,0.88542,1.48499,0.97724,1.48847,0.86638,0.71324,0.82697,0.62574,0.86776,0.69853,0.79755,0.54293,1.00712,2.54649,1.06386,1.69922,0.000818429,0.000818429,0.000818429
268,2611.34,0.81376,1.33535,0.89793,1.41061,0.82558,0.71324,0.82223,0.62536,0.79854,0.68382,0.77866,0.53746,1.01521,2.41179,1.23862,1.64986,0.000817329,0.000817329,0.000817329
269,2619.71,0.82673,1.42046,0.92469,1.4268,0.84923,0.68657,0.81153,0.59206,0.82927,0.67197,0.76092,0.50474,1.07793,2.53128,1.47898,1.69408,0.000816229,0.000816229,0.000816229
270,2628.12,0.80976,1.2427,0.92731,1.39429,0.85861,0.67461,0.79249,0.5852,0.88201,0.66464,0.75775,0.52878,1.06805,2.54211,1.3723,1.71985,0.00081513,0.00081513,0.00081513
271,2636.38,0.79012,1.33552,0.92113,1.37988,0.78539,0.70449,0.78415,0.57878,0.749,0.70617,0.7425,0.50906,1.0257,2.5318,1.48795,1.69733,0.00081403,0.00081403,0.00081403
272,2644.63,0.82185,1.31698,0.91036,1.38123,0.87869,0.66834,0.80827,0.59033,0.86467,0.6472,0.75469,0.51913,1.00113,2.71222,1.40912,1.65894,0.00081293,0.00081293,0.00081293
273,2653.02,0.80542,1.29257,0.86096,1.39947,0.83687,0.6804,0.80054,0.57257,0.83252,0.62748,0.73033,0.49003,1.0573,2.67101,1.41855,1.74331,0.00081183,0.00081183,0.00081183
274,2661.41,0.83344,1.34326,0.88496,1.43004,0.78519,0.74362,0.82534,0.60967,0.79893,0.66912,0.77245,0.50968,1.00088,2.44955,1.28425,1.71385,0.00081073,0.00081073,0.00081073
275,2669.59,0.82726,1.31913,0.94244,1.41687,0.88649,0.70591,0.83791,0.63342,0.84685,0.69808,0.79741,0.52071,0.9864,2.51889,1.25604,1.69609,0.00080963,0.00080963,0.00080963
276,2677.62,0.79396,1.2762,0.86259,1.37759,0.82386,0.75661,0.83614,0.63184,0.80757,0.74191,0.78847,0.53788,0.98725,2.42818,1.17122,1.659,0.00080853,0.00080853,0.00080853
277,2685.7,0.78066,1.29202,0.84937,1.38989,0.77679,0.69756,0.7487,0.54139,0.83509,0.62316,0.69522,0.49693,1.14002,2.6397,1.58935,1.85945,0.00080743,0.00080743,0.00080743
278,2693.72,0.79943,1.2243,0.84445,1.39642,0.89814,0.66402,0.77314,0.56335,0.87931,0.64951,0.722,0.49704,1.10994,2.60546,1.4959,1.75179,0.00080633,0.00080633,0.00080633
279,2701.96,0.87327,1.395,0.98175,1.43744,0.85024,0.84896,0.87996,0.66733,0.80989,0.80856,0.85215,0.54259,1.01061,2.45471,1.11291,1.68137,0.000805231,0.000805231,0.000805231
280,2710.19,0.88773,1.41147,0.97768,1.46986,0.8904,0.74265,0.85937,0.67482,0.75783,0.77206,0.79826,0.57247,0.9057,2.55634,1.12238,1.54461,0.000804131,0.000804131,0.000804131
281,2718.65,0.8166,1.36563,0.86884,1.41226,0.89282,0.73786,0.81264,0.62868,0.82528,0.67913,0.74239,0.54681,1.0096,2.5354,1.33463,1.67448,0.000803031,0.000803031,0.000803031
282,2727.06,0.78238,1.31825,0.87203,1.40971,0.78412,0.70835,0.80677,0.61712,0.73694,0.75187,0.77804,0.51215,1.03788,2.44072,1.28599,1.69829,0.000801931,0.000801931,0.000801931
283,2735.74,0.74049,1.21803,0.84512,1.34125,0.86987,0.70601,0.81821,0.62104,0.83341,0.67681,0.75455,0.51669,1.03153,2.48987,1.29103,1.69126,0.000800831,0.000800831,0.000800831
284,2744.41,0.78621,1.18419,0.85915,1.37236,0.82682,0.76103,0.8603,0.6321,0.85093,0.64867,0.75981,0.52168,0.99497,2.77903,1.28002,1.69386,0.000799731,0.000799731,0.000799731
285,2752.99,0.82909,1.30941,0.91497,1.42842,0.86778,0.72794,0.81566,0.59915,0.89497,0.66502,0.75444,0.51625,1.00153,2.61078,1.32638,1.66991,0.000798631,0.000798631,0.000798631
286,2761.08,0.77548,1.26276,0.85776,1.35708,0.85932,0.71817,0.78354,0.56564,0.84315,0.70376,0.74606,0.51472,0.98894,2.52591,1.31218,1.69164,0.000797531,0.000797531,0.000797531
287,2769.09,0.76896,1.3055,0.86513,1.36946,0.76495,0.75036,0.78415,0.6062,0.79828,0.67845,0.74181,0.52681,0.90924,2.62217,1.38665,1.56462,0.000796431,0.000796431,0.000796431
288,2777.11,0.77262,1.28447,0.84674,1.37878,0.89965,0.74265,0.84616,0.64928,0.88058,0.71324,0.78441,0.55092,0.91855,2.55824,1.1426,1.57072,0.000795332,0.000795332,0.000795332
289,2785.41,0.75331,1.23232,0.78768,1.3383,0.81945,0.72753,0.78495,0.62117,0.82668,0.72603,0.75916,0.53597,0.96112,2.642,1.32124,1.58628,0.000794232,0.000794232,0.000794232
290,2793.55,0.77686,1.23498,0.85144,1.37444,0.8828,0.7205,0.81866,0.61468,0.84867,0.72597,0.78234,0.53956,0.97409,2.53432,1.26448,1.62417,0.000793132,0.000793132,0.000793132
291,2801.76,0.78267,1.33236,0.88507,1.3703,0.93187,0.72618,0.8302,0.6441,0.88538,0.73242,0.7817,0.54086,0.91583,2.61494,1.26437,1.5638,0.000792032,0.000792032,0.000792032
292,2810.01,0.74401,1.15075,0.81749,1.34261,0.88142,0.77206,0.89351,0.69049,0.86482,0.75735,0.80321,0.56424,0.88324,2.73549,1.11473,1.60367,0.000790932,0.000790932,0.000790932
293,2818.37,0.79266,1.19754,0.89416,1.40096,0.89416,0.72639,0.85269,0.66488,0.87612,0.71189,0.78149,0.56312,0.94002,2.75317,1.22709,1.62358,0.000789832,0.000789832,0.000789832
294,2826.37,0.77565,1.31339,0.78486,1.36932,0.84231,0.70521,0.7902,0.6289,0.82386,0.69075,0.75245,0.55392,0.97776,2.6715,1.39923,1.65915,0.000788732,0.000788732,0.000788732
295,2834.75,0.75648,1.30722,0.80752,1.34549,0.77898,0.69853,0.74707,0.55838,0.83239,0.60713,0.67895,0.49857,1.07381,2.8135,1.48423,1.7838,0.000787632,0.000787632,0.000787632
296,2843.1,0.78165,1.30177,0.81236,1.38079,0.77918,0.76633,0.78173,0.57677,0.7374,0.72165,0.73917,0.50452,1.03246,2.55818,1.31871,1.65657,0.000786532,0.000786532,0.000786532
297,2851.49,0.73592,1.20859,0.79705,1.36363,0.83651,0.72142,0.80773,0.60733,0.80504,0.69219,0.74015,0.53094,1.05526,2.6227,1.38944,1.7056,0.000785433,0.000785433,0.000785433
298,2859.94,0.73481,1.2267,0.80485,1.32277,0.76998,0.71324,0.77648,0.56353,0.73609,0.68382,0.71971,0.51072,1.07698,2.79536,1.50184,1.68958,0.000784333,0.000784333,0.000784333
299,2868.52,0.78414,1.26939,0.8398,1.36694,0.74591,0.80331,0.80171,0.62998,0.73322,0.7886,0.78176,0.54986,0.93286,2.75195,1.34436,1.58483,0.000783233,0.000783233,0.000783233
300,2877.05,0.78117,1.24595,0.78191,1.35692,0.87891,0.7886,0.84303,0.64432,0.84036,0.74265,0.8082,0.55161,0.95704,2.73263,1.09614,1.60568,0.000782133,0.000782133,0.000782133
301,2885.4,0.75375,1.21399,0.78816,1.34741,0.90581,0.76552,0.86617,0.67492,0.85619,0.7218,0.80895,0.57113,0.92519,2.7476,0.93459,1.58165,0.000781033,0.000781033,0.000781033
302,2893.6,0.74454,1.26712,0.7887,1.33641,0.816,0.74265,0.79762,0.64134,0.73549,0.66728,0.70016,0.5244,0.95352,2.71871,1.28838,1.58589,0.000779933,0.000779933,0.000779933
303,2901.64,0.7558,1.24094,0.87179,1.33718,0.84112,0.69951,0.79184,0.62367,0.85805,0.65441,0.76323,0.55029,1.02222,2.54336,1.38501,1.64032,0.000778833,0.000778833,0.000778833
304,2909.65,0.74209,1.23377,0.85475,1.34229,0.82694,0.74265,0.85055,0.65638,0.84325,0.75735,0.8174,0.56007,0.94792,2.44393,1.0296,1.56658,0.000777733,0.000777733,0.000777733
305,2917.75,0.72826,1.15119,0.78471,1.36163,0.82873,0.73125,0.81509,0.63917,0.82575,0.72794,0.79542,0.51839,0.98945,2.52196,1.09131,1.64277,0.000776633,0.000776633,0.000776633
306,2926.09,0.75282,1.13318,0.82071,1.35559,0.83846,0.67067,0.7911,0.61222,0.84032,0.66912,0.77079,0.5479,1.11876,2.59359,1.29022,1.78217,0.000775534,0.000775534,0.000775534
307,2934.38,0.79159,1.27413,0.89265,1.38152,0.80411,0.72496,0.78731,0.62076,0.78545,0.71037,0.76272,0.53785,1.15812,2.64523,1.45763,1.83452,0.000774434,0.000774434,0.000774434
308,2942.77,0.75135,1.19542,0.78886,1.35634,0.85395,0.79596,0.81932,0.63152,0.81246,0.7739,0.78797,0.55686,0.94567,2.6401,1.1503,1.55036,0.000773334,0.000773334,0.000773334
309,2951.27,0.75365,1.19253,0.77997,1.34347,0.79333,0.75735,0.79094,0.60161,0.79384,0.74265,0.75598,0.51756,0.96368,2.48882,1.14356,1.6455,0.000772234,0.000772234,0.000772234
310,2959.5,0.75982,1.17662,0.75311,1.33337,0.81581,0.73987,0.78114,0.58973,0.8135,0.71203,0.74617,0.48957,0.98486,2.51308,1.17567,1.68859,0.000771134,0.000771134,0.000771134
311,2967.61,0.79846,1.24779,0.81602,1.37395,0.80776,0.72794,0.81471,0.64502,0.79029,0.71324,0.77436,0.5088,1.02065,2.51511,1.16931,1.6735,0.000770034,0.000770034,0.000770034
312,2975.53,0.76401,1.15072,0.82419,1.36909,0.79847,0.70799,0.79052,0.64048,0.78031,0.69344,0.76537,0.52976,1.01284,2.49334,1.19744,1.6551,0.000768934,0.000768934,0.000768934
313,2983.43,0.78401,1.21221,0.81544,1.38431,0.85943,0.72794,0.77689,0.6323,0.83995,0.71324,0.74192,0.55402,1.04109,2.47739,1.20973,1.75181,0.000767834,0.000767834,0.000767834
314,2991.3,0.76004,1.33235,0.82434,1.35629,0.90428,0.71028,0.78122,0.60837,0.88589,0.69569,0.74567,0.53277,1.00956,2.51481,1.15088,1.71816,0.000766734,0.000766734,0.000766734
315,2999.26,0.72768,1.26836,0.77635,1.31955,0.80614,0.77206,0.81077,0.62946,0.76602,0.75735,0.76184,0.5358,0.99586,2.58916,1.17715,1.68766,0.000765635,0.000765635,0.000765635
316,3007.18,0.73923,1.20983,0.78787,1.36664,0.8112,0.75377,0.79935,0.62495,0.7619,0.71286,0.73874,0.53758,1.00867,2.71831,1.26029,1.71634,0.000764535,0.000764535,0.000764535
317,3014.99,0.75659,1.23512,0.81462,1.3571,0.81377,0.77206,0.80354,0.64595,0.78308,0.74265,0.74741,0.56391,0.93752,2.68617,1.26295,1.65654,0.000763435,0.000763435,0.000763435
318,3022.92,0.72746,1.17408,0.77789,1.30675,0.92497,0.65045,0.77805,0.6509,0.92497,0.65045,0.768,0.54916,0.94487,2.59515,1.31141,1.66687,0.000762335,0.000762335,0.000762335
319,3030.8,0.67322,1.11746,0.71346,1.28967,0.84798,0.72814,0.80162,0.62654,0.86665,0.6876,0.76006,0.53243,1.01539,2.54934,1.38543,1.73818,0.000761235,0.000761235,0.000761235
320,3038.65,0.69809,1.20466,0.77487,1.29729,0.79914,0.71783,0.80341,0.63638,0.74428,0.65394,0.70928,0.52989,1.0396,2.49043,1.29747,1.76409,0.000760135,0.000760135,0.000760135
321,3046.65,0.72038,1.07743,0.74319,1.30914,0.80911,0.70854,0.75741,0.60983,0.77287,0.67978,0.71779,0.52579,0.98163,2.61836,1.33212,1.76804,0.000759035,0.000759035,0.000759035
322,3054.56,0.69972,1.19195,0.76924,1.31179,0.80804,0.79086,0.81686,0.59458,0.76833,0.74756,0.73638,0.50909,1.01752,2.64139,1.27107,1.75805,0.000757935,0.000757935,0.000757935
323,3062.42,0.72214,1.21052,0.8438,1.31008,0.82119,0.79969,0.81457,0.6185,0.87447,0.69446,0.75685,0.51821,0.96367,2.64431,1.24014,1.68759,0.000756835,0.000756835,0.000756835
324,3070.34,0.76969,1.29978,0.81244,1.36151,0.80965,0.73813,0.81457,0.63452,0.79214,0.72361,0.76915,0.51614,0.98465,2.65124,1.28669,1.73392,0.000755736,0.000755736,0.000755736
325,3078.23,0.7269,1.22614,0.79044,1.32192,0.81625,0.72794,0.80146,0.60929,0.77331,0.69904,0.74755,0.5087,0.92492,2.74752,1.40541,1.67884,0.000754636,0.000754636,0.000754636
326,3086.17,0.74036,1.18147,0.80161,1.31187,0.89811,0.69853,0.83321,0.64325,0.85679,0.66912,0.7717,0.51656,0.90112,2.50528,1.14623,1.61882,0.000753536,0.000753536,0.000753536
327,3094.26,0.73224,1.10977,0.76163,1.3248,0.85624,0.74424,0.83319,0.60726,0.79514,0.69006,0.7638,0.52742,0.97731,2.46963,1.26888,1.69679,0.000752436,0.000752436,0.000752436
328,3102.15,0.69563,1.1248,0.72061,1.27827,0.90295,0.7482,0.81509,0.60592,0.83158,0.69572,0.74019,0.53249,1.08849,2.69312,1.21692,1.78727,0.000751336,0.000751336,0.000751336
329,3110.13,0.69618,1.18846,0.78964,1.30744,0.91457,0.82717,0.86758,0.65291,0.86318,0.78325,0.79526,0.56537,0.97798,2.2982,1.1305,1.69738,0.000750236,0.000750236,0.000750236
330,3118.01,0.72611,1.18328,0.77604,1.33069,0.90983,0.83818,0.88781,0.66781,0.87677,0.80877,0.82802,0.58214,1.02764,2.25221,1.0579,1.70842,0.000749136,0.000749136,0.000749136
331,3125.96,0.71528,1.17932,0.74614,1.30397,0.88228,0.76779,0.8201,0.63767,0.8165,0.70993,0.76008,0.5398,1.01557,2.53134,1.2151,1.72448,0.000748036,0.000748036,0.000748036
332,3133.98,0.70623,1.13604,0.73841,1.31507,0.92013,0.7296,0.81771,0.61596,0.87038,0.68572,0.75762,0.52766,1.0157,2.53732,1.28499,1.70727,0.000746936,0.000746936,0.000746936
333,3141.99,0.72201,1.13595,0.74605,1.32107,0.84492,0.71584,0.80713,0.59237,0.75021,0.73812,0.74355,0.51137,1.04984,2.64801,1.29882,1.75726,0.000745837,0.000745837,0.000745837
334,3150.37,0.67245,1.12765,0.69714,1.28355,0.88077,0.66657,0.75044,0.58704,0.85971,0.65193,0.72385,0.50385,1.14721,3.13291,1.4679,1.89519,0.000744737,0.000744737,0.000744737
335,3158.47,0.7265,1.22685,0.72806,1.33767,0.84803,0.76652,0.8081,0.62649,0.84803,0.76652,0.8032,0.53531,1.11344,3.14914,1.12543,1.88523,0.000743637,0.000743637,0.000743637
336,3166.44,0.70262,1.1331,0.72826,1.29324,0.88989,0.8208,0.86082,0.66222,0.87568,0.8061,0.82912,0.57029,0.97878,2.81203,1.07913,1.69283,0.000742537,0.000742537,0.000742537
337,3174.36,0.70972,1.14625,0.74569,1.28154,0.86058,0.74265,0.86573,0.66947,0.84183,0.72794,0.81795,0.55789,0.92871,2.7112,1.04202,1.62727,0.000741437,0.000741437,0.000741437
338,3182.28,0.69621,1.10537,0.7198,1.29579,0.86578,0.68791,0.80319,0.63157,0.82579,0.6587,0.74902,0.53122,1.02574,2.72408,1.15987,1.74502,0.000740337,0.000740337,0.000740337
339,3190.19,0.72172,1.16368,0.75082,1.30728,0.90254,0.71127,0.78753,0.60792,0.86649,0.68233,0.7407,0.53431,1.04225,2.64106,1.29035,1.79476,0.000739237,0.000739237,0.000739237
340,3198.05,0.71862,1.10193,0.74832,1.30215,0.78395,0.73325,0.76258,0.58661,0.75419,0.70448,0.74017,0.51219,1.0952,2.82297,1.51956,1.85623,0.000738137,0.000738137,0.000738137
341,3206.02,0.68205,1.11848,0.72766,1.25797,0.78645,0.81635,0.81356,0.59127,0.74458,0.77862,0.74677,0.52343,1.07298,2.6412,1.26882,1.7368,0.000737037,0.000737037,0.000737037
342,3214,0.71468,1.20082,0.82137,1.28789,0.83058,0.76973,0.79223,0.63826,0.80896,0.70812,0.7182,0.51156,1.03959,2.72397,1.19795,1.73636,0.000735938,0.000735938,0.000735938
343,3221.97,0.68481,1.0532,0.71116,1.2739,0.88849,0.68382,0.78158,0.6277,0.86798,0.66912,0.71486,0.5263,1.04955,2.73992,1.40368,1.76828,0.000734838,0.000734838,0.000734838
344,3229.99,0.69624,1.08051,0.73953,1.286,0.86732,0.75423,0.81951,0.62052,0.83606,0.72519,0.77308,0.53325,0.98462,2.58035,1.28747,1.67082,0.000733738,0.000733738,0.000733738
345,3237.95,0.66167,1.07152,0.71551,1.25576,0.81587,0.89294,0.90149,0.68107,0.90112,0.81137,0.86248,0.58934,0.98372,2.51611,0.92916,1.66335,0.000732638,0.000732638,0.000732638
346,3245.89,0.69966,1.1629,0.74238,1.28548,0.72817,0.88041,0.87266,0.6686,0.83982,0.80103,0.84626,0.59539,0.9998,2.51165,1.04602,1.67292,0.000731538,0.000731538,0.000731538
347,3253.94,0.72997,1.1496,0.74139,1.32626,0.85807,0.70823,0.78893,0.61291,0.8756,0.72282,0.77778,0.56665,1.11741,2.65173,1.15876,1.88342,0.000730438,0.000730438,0.000730438
348,3261.94,0.68346,1.10364,0.71821,1.28431,0.84621,0.72669,0.78694,0.61545,0.81158,0.69798,0.73931,0.56883,1.0754,2.81912,1.1852,1.77423,0.000729338,0.000729338,0.000729338
349,3269.86,0.68091,1.09325,0.70146,1.26187,0.83472,0.75735,0.83093,0.66826,0.80355,0.72794,0.76865,0.5744,0.92116,2.57425,1.05708,1.55829,0.000728238,0.000728238,0.000728238
350,3277.84,0.69981,1.09349,0.72134,1.31088,0.93959,0.74265,0.86895,0.69722,0.9178,0.69853,0.80461,0.59424,0.85788,2.42816,1.07983,1.53167,0.000727138,0.000727138,0.000727138
351,3285.86,0.70513,1.04987,0.73412,1.29389,0.82707,0.73784,0.76645,0.62371,0.82707,0.73784,0.73726,0.54123,1.06168,2.74236,1.2298,1.75977,0.000726038,0.000726038,0.000726038
352,3293.87,0.72624,1.13983,0.78945,1.3046,0.82789,0.73964,0.797,0.60454,0.81215,0.72518,0.75021,0.536,1.04922,2.6976,1.21411,1.77663,0.000724939,0.000724939,0.000724939
353,3301.85,0.725,1.13761,0.73993,1.3076,0.93137,0.70783,0.85,0.6353,0.8825,0.69778,0.78761,0.55184,0.98199,2.6399,1.0705,1.65213,0.000723839,0.000723839,0.000723839
354,3309.8,0.69353,1.12589,0.72569,1.2887,0.79882,0.74894,0.84369,0.64678,0.78163,0.7346,0.78522,0.53954,0.9292,2.67928,1.10821,1.62141,0.000722739,0.000722739,0.000722739
355,3317.8,0.68941,1.13324,0.72062,1.26718,0.78523,0.78676,0.82664,0.65273,0.77031,0.77206,0.78006,0.53892,0.89915,2.70262,1.08786,1.56212,0.000721639,0.000721639,0.000721639
356,3325.8,0.69721,1.09426,0.74188,1.28947,0.8298,0.74265,0.81166,0.65629,0.8298,0.74265,0.79091,0.56303,0.85984,2.62128,1.19274,1.54564,0.000720539,0.000720539,0.000720539
357,3333.94,0.68727,1.16656,0.73954,1.27348,0.82018,0.76009,0.81476,0.64963,0.82018,0.76009,0.80347,0.55062,0.91864,2.53921,1.22704,1.61946,0.000719439,0.000719439,0.000719439
358,3341.95,0.71648,1.16253,0.75,1.27658,0.80313,0.75892,0.82196,0.65218,0.85188,0.71324,0.79937,0.56413,0.90663,2.41576,1.25459,1.62601,0.000718339,0.000718339,0.000718339
359,3349.94,0.6859,1.09478,0.71185,1.29001,0.87314,0.72199,0.85479,0.64162,0.85626,0.70745,0.81241,0.54527,0.92091,2.4386,1.17595,1.6155,0.000717239,0.000717239,0.000717239
360,3358.19,0.69348,1.1428,0.75775,1.26848,0.8966,0.7472,0.83534,0.63747,0.8966,0.7472,0.79848,0.53124,0.94245,2.41332,1.17643,1.61657,0.000716139,0.000716139,0.000716139
361,3366.11,0.66859,1.06209,0.7302,1.27638,0.8207,0.68382,0.78539,0.62804,0.90634,0.625,0.77625,0.54464,0.96335,2.39043,1.41353,1.65941,0.00071504,0.00071504,0.00071504
362,3374.05,0.67701,1.12263,0.74337,1.26634,0.79687,0.69853,0.72156,0.5846,0.76132,0.66912,0.68718,0.51903,1.09159,2.61682,1.44197,1.85001,0.00071394,0.00071394,0.00071394
363,3382.16,0.7299,1.16363,0.78966,1.3041,0.84346,0.70305,0.78268,0.64106,0.80741,0.67433,0.73618,0.55293,0.94626,2.57689,1.2475,1.65475,0.00071284,0.00071284,0.00071284
364,3390.09,0.67702,1.02163,0.7169,1.26115,0.92961,0.69638,0.78384,0.64698,0.89032,0.6675,0.74814,0.54021,0.96053,2.75582,1.25256,1.63223,0.00071174,0.00071174,0.00071174
365,3397.98,0.68926,1.06114,0.7478,1.29156,0.87449,0.69853,0.76059,0.61634,0.84851,0.66912,0.7292,0.51284,0.98189,2.90838,1.39578,1.67464,0.00071064,0.00071064,0.00071064
366,3405.95,0.66535,1.13468,0.71743,1.26422,0.9225,0.74265,0.82711,0.63536,0.90278,0.69853,0.76675,0.52814,0.9732,2.60739,1.22791,1.66282,0.00070954,0.00070954,0.00070954
367,3413.85,0.63865,1.03957,0.63715,1.24351,0.87621,0.76711,0.84529,0.67344,0.8609,0.7524,0.80248,0.54403,0.89694,2.47128,1.04156,1.5723,0.00070844,0.00070844,0.00070844
368,3421.77,0.65243,1.07126,0.71525,1.27231,0.84442,0.85042,0.89192,0.70315,0.81892,0.82266,0.85225,0.5502,0.88449,2.45559,1.05072,1.59797,0.00070734,0.00070734,0.00070734
369,3429.78,0.69146,1.00577,0.70253,1.27234,0.85453,0.79633,0.86848,0.68457,0.80552,0.78029,0.82417,0.55639,0.89796,2.4522,1.09884,1.61215,0.00070624,0.00070624,0.00070624
370,3437.77,0.68192,1.14974,0.70187,1.28998,0.90502,0.67303,0.79195,0.60353,0.86203,0.64362,0.72196,0.52669,0.97608,2.55532,1.48323,1.7026,0.000705141,0.000705141,0.000705141
371,3445.74,0.6672,1.14406,0.673,1.243,0.91834,0.68382,0.7821,0.57204,0.87664,0.65441,0.71174,0.49274,1.01867,2.85543,1.75424,1.77026,0.000704041,0.000704041,0.000704041
372,3453.65,0.6406,1.01453,0.64008,1.21244,0.91096,0.66912,0.81968,0.63356,0.88996,0.65441,0.76023,0.54752,0.93507,2.53727,1.43972,1.63625,0.000702941,0.000702941,0.000702941
373,3461.63,0.6994,1.10662,0.70189,1.26123,0.83103,0.83088,0.84621,0.6673,0.79139,0.80764,0.79571,0.57396,0.91416,2.51355,1.16897,1.60471,0.000701841,0.000701841,0.000701841
374,3469.58,0.6513,1.02823,0.63114,1.23175,0.92434,0.73893,0.81532,0.66084,0.87199,0.69489,0.76981,0.56738,0.89468,2.81084,1.17659,1.58215,0.000700741,0.000700741,0.000700741
375,3477.42,0.65756,1.04768,0.69126,1.2573,0.941,0.74163,0.83152,0.675,0.87823,0.68382,0.78191,0.57317,0.85912,2.8132,1.15021,1.52988,0.000699641,0.000699641,0.000699641
376,3485.37,0.67354,1.07094,0.68308,1.26647,0.82304,0.70595,0.7719,0.62921,0.78783,0.67918,0.73159,0.54712,0.96512,3.03861,1.41623,1.66202,0.000698541,0.000698541,0.000698541
377,3493.22,0.66565,1.05652,0.70896,1.25804,0.83626,0.69023,0.76696,0.63237,0.79833,0.66103,0.72586,0.54924,1.01416,3.21434,1.48341,1.72587,0.000697441,0.000697441,0.000697441
378,3501.1,0.64705,0.99906,0.68794,1.24088,0.89233,0.75735,0.83326,0.67312,0.91199,0.69408,0.79414,0.55332,0.83136,2.79601,1.08113,1.4868,0.000696341,0.000696341,0.000696341
379,3509.09,0.67909,1.06413,0.72243,1.25449,0.91961,0.80685,0.87908,0.69066,0.90173,0.78676,0.82554,0.56316,0.85988,2.55903,0.88609,1.46537,0.000695242,0.000695242,0.000695242
380,3516.93,0.6869,1.08836,0.70435,1.26695,0.80305,0.81595,0.85914,0.67535,0.85454,0.73052,0.78671,0.57287,0.88895,2.60824,0.94756,1.48933,0.000694142,0.000694142,0.000694142
381,3524.97,0.63641,1.01997,0.65287,1.2445,0.78784,0.77664,0.84598,0.64455,0.82791,0.69711,0.76952,0.5572,1.00202,2.53292,1.14,1.65899,0.000693042,0.000693042,0.000693042
382,3532.96,0.67848,0.97682,0.69261,1.26426,0.89299,0.72794,0.81249,0.63143,0.8607,0.68382,0.74416,0.55075,0.95056,2.6522,1.33043,1.67315,0.000691942,0.000691942,0.000691942
383,3540.91,0.66824,1.01286,0.67465,1.24926,0.8338,0.74742,0.81736,0.65339,0.80178,0.71842,0.76767,0.55719,0.87977,2.66377,1.2845,1.55017,0.000690842,0.000690842,0.000690842
384,3548.8,0.65034,1.0569,0.68293,1.21737,0.79224,0.77206,0.80255,0.64464,0.77641,0.75735,0.76892,0.54629,0.90404,2.60196,1.32457,1.55943,0.000689742,0.000689742,0.000689742
385,3556.64,0.66286,1.00645,0.65479,1.24192,0.86204,0.68382,0.79123,0.63904,0.84278,0.66912,0.76794,0.55413,0.94206,2.59782,1.1869,1.65921,0.000688642,0.000688642,0.000688642
386,3564.57,0.64049,1.02479,0.66296,1.25333,0.84565,0.72794,0.80342,0.66024,0.82884,0.71324,0.77959,0.57154,0.98712,2.64058,1.18431,1.69513,0.000687542,0.000687542,0.000687542
387,3572.52,0.64342,0.985,0.6581,1.2518,0.91992,0.68382,0.80919,0.65606,0.89845,0.66912,0.7669,0.57879,1.01012,2.70696,1.17034,1.71841,0.000686442,0.000686442,0.000686442
388,3580.42,0.6601,1.0092,0.69703,1.23733,0.90631,0.68988,0.79298,0.64185,0.86335,0.66057,0.74952,0.55134,1.03581,2.91217,1.25779,1.74707,0.000685343,0.000685343,0.000685343
389,3588.33,0.66368,1.03015,0.69153,1.23248,0.89048,0.69853,0.76941,0.62313,0.86828,0.68382,0.73259,0.54026,0.94947,2.92649,1.27251,1.70021,0.000684243,0.000684243,0.000684243
